"authors","year","title","doi","kingdom","taxa_res_modelled","num_taxa","time_modelled","time_projected","time_integrated","fossil_modelling","fossil_validation","additional_evidence_integration","additional_evidence","geographic_scale"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-7500,-7500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-6500,-6500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-5500,-5500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-4500,-4500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-3500,-3500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-2500,-2500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-1500,-1500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Wendt J.A.F.; McWethy D.B.; Widga C.; Shuman B.N.",2022,"LARGESCALE CLIMATIC DRIVERS OF BISON DISTRIBUTION AND ABUNDANCE IN NORTH AMERICA SINCE THE LAST GLACIAL MAXIMUM","10.1016/j.quascirev.2022.107472","Animalia","species",1,-500,-500,FALSE,TRUE,FALSE,FALSE,NA,"continental"
"Milton J.J.; Affenzeller M.; Abbott R.J.; Comes H.P.",2022,"PLANT SPECIATION IN THE NAMIB DESERT POTENTIAL ORIGIN OF A WIDESPREAD DERIVATIVE SPECIES FROM A NARROW ENDEMIC","10.1080/17550874.2022.2130018","Plantae","species",2,0,-22000,FALSE,FALSE,FALSE,TRUE,"Genetics","regional"
"Milton J.J.; Affenzeller M.; Abbott R.J.; Comes H.P.",2022,"PLANT SPECIATION IN THE NAMIB DESERT POTENTIAL ORIGIN OF A WIDESPREAD DERIVATIVE SPECIES FROM A NARROW ENDEMIC","10.1080/17550874.2022.2130018","Plantae","species",2,0,-6000,FALSE,FALSE,FALSE,TRUE,"Genetics","regional"
"Canteri E.; Brown S.C.; Schmidt N.M.; Heller R.; Nogués-Bravo D.; Fordham D.A.",2022,"SPATIOTEMPORAL INFLUENCES OF CLIMATE AND HUMANS ON MUSKOX RANGE DYNAMICS OVER MULTIPLE MILLENNIA","10.1111/gcb.16375","Animalia","species",1,-21000,-21000,TRUE,TRUE,FALSE,FALSE,NA,"cross-continental"
"Canteri E.; Brown S.C.; Schmidt N.M.; Heller R.; Nogués-Bravo D.; Fordham D.A.",2022,"SPATIOTEMPORAL INFLUENCES OF CLIMATE AND HUMANS ON MUSKOX RANGE DYNAMICS OVER MULTIPLE MILLENNIA","10.1111/gcb.16375","Animalia","species",1,-15000,-15000,TRUE,TRUE,FALSE,FALSE,NA,"cross-continental"
"Canteri E.; Brown S.C.; Schmidt N.M.; Heller R.; Nogués-Bravo D.; Fordham D.A.",2022,"SPATIOTEMPORAL INFLUENCES OF CLIMATE AND HUMANS ON MUSKOX RANGE DYNAMICS OVER MULTIPLE MILLENNIA","10.1111/gcb.16375","Animalia","species",1,-10000,-10000,TRUE,TRUE,FALSE,FALSE,NA,"cross-continental"
"Canteri E.; Brown S.C.; Schmidt N.M.; Heller R.; Nogués-Bravo D.; Fordham D.A.",2022,"SPATIOTEMPORAL INFLUENCES OF CLIMATE AND HUMANS ON MUSKOX RANGE DYNAMICS OVER MULTIPLE MILLENNIA","10.1111/gcb.16375","Animalia","species",1,-5000,-5000,TRUE,TRUE,FALSE,FALSE,NA,"cross-continental"
"Canteri E.; Brown S.C.; Schmidt N.M.; Heller R.; Nogués-Bravo D.; Fordham D.A.",2022,"SPATIOTEMPORAL INFLUENCES OF CLIMATE AND HUMANS ON MUSKOX RANGE DYNAMICS OVER MULTIPLE MILLENNIA","10.1111/gcb.16375","Animalia","species",1,0,0,FALSE,FALSE,FALSE,FALSE,NA,"cross-continental"
"Lim J.Y.; Huang H.; Farnsworth A.; Lunt D.J.; Baker W.J.; Morley R.J.; Kissling W.D.; Hoorn C.",2022,"THE CENOZOIC HISTORY OF PALMS GLOBAL DIVERSIFICATION BIOGEOGRAPHY AND THE DECLINE OF MEGATHERMAL FORESTS","10.1111/geb.13436","Plantae","family",4,0,-63800000,FALSE,FALSE,TRUE,TRUE,"fossil diversity through time","global"
"Lim J.Y.; Huang H.; Farnsworth A.; Lunt D.J.; Baker W.J.; Morley R.J.; Kissling W.D.; Hoorn C.",2022,"THE CENOZOIC HISTORY OF PALMS GLOBAL DIVERSIFICATION BIOGEOGRAPHY AND THE DECLINE OF MEGATHERMAL FORESTS","10.1111/geb.13436","Plantae","family",4,0,-51900000,FALSE,FALSE,TRUE,TRUE,"fossil diversity through time","global"
"Lim J.Y.; Huang H.; Farnsworth A.; Lunt D.J.; Baker W.J.; Morley R.J.; Kissling W.D.; Hoorn C.",2022,"THE CENOZOIC HISTORY OF PALMS GLOBAL DIVERSIFICATION BIOGEOGRAPHY AND THE DECLINE OF MEGATHERMAL FORESTS","10.1111/geb.13436","Plantae","family",4,0,-31000000,FALSE,FALSE,TRUE,TRUE,"fossil diversity through time","global"
"Lim J.Y.; Huang H.; Farnsworth A.; Lunt D.J.; Baker W.J.; Morley R.J.; Kissling W.D.; Hoorn C.",2022,"THE CENOZOIC HISTORY OF PALMS GLOBAL DIVERSIFICATION BIOGEOGRAPHY AND THE DECLINE OF MEGATHERMAL FORESTS","10.1111/geb.13436","Plantae","family",4,0,-21700000,FALSE,FALSE,TRUE,TRUE,"fossil diversity through time","global"
"Lim J.Y.; Huang H.; Farnsworth A.; Lunt D.J.; Baker W.J.; Morley R.J.; Kissling W.D.; Hoorn C.",2022,"THE CENOZOIC HISTORY OF PALMS GLOBAL DIVERSIFICATION BIOGEOGRAPHY AND THE DECLINE OF MEGATHERMAL FORESTS","10.1111/geb.13436","Plantae","family",4,0,-4500000,FALSE,FALSE,TRUE,TRUE,"fossil diversity through time","global"
"Lim J.Y.; Huang H.; Farnsworth A.; Lunt D.J.; Baker W.J.; Morley R.J.; Kissling W.D.; Hoorn C.",2022,"THE CENOZOIC HISTORY OF PALMS GLOBAL DIVERSIFICATION BIOGEOGRAPHY AND THE DECLINE OF MEGATHERMAL FORESTS","10.1111/geb.13436","Plantae","family",4,0,-2200000,FALSE,FALSE,TRUE,TRUE,"fossil diversity through time","global"
"July A P.; Haythorne S.; Brown S.C.; Krapp M.; Armstrong E.; Brook B.W.; Rahbek C.; Fordham D.A.",2022,"RANGE AND EXTINCTION DYNAMICS OF THE STEPPE BISON IN SIBERIA A PATTERNORIENTED MODELLING APPROACH","10.1111/geb.13601","Animalia","species",1,-50000,-50000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"July A P.; Haythorne S.; Brown S.C.; Krapp M.; Armstrong E.; Brook B.W.; Rahbek C.; Fordham D.A.",2022,"RANGE AND EXTINCTION DYNAMICS OF THE STEPPE BISON IN SIBERIA A PATTERNORIENTED MODELLING APPROACH","10.1111/geb.13601","Animalia","species",1,-5000,-5000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Ortego J.; González-Serna M.J.; Noguerales V.; Cordero P.",2022,"GENOMIC INFERENCES IN A THERMOPHILOUS GRASSHOPPER PROVIDE INSIGHTS INTO THE BIOGEOGRAPHIC CONNECTIONS BETWEEN NORTHERN AFRICAN AND SOUTHERN EUROPEAN ARIDDWELLING FAUNAS","10.1111/jbi.14267","Animalia","genus",1,0,-22000,FALSE,FALSE,FALSE,TRUE,"Population genetics; Phylogenomics; Demographic Analysis","regional"
"Ortego J.; González-Serna M.J.; Noguerales V.; Cordero P.",2022,"GENOMIC INFERENCES IN A THERMOPHILOUS GRASSHOPPER PROVIDE INSIGHTS INTO THE BIOGEOGRAPHIC CONNECTIONS BETWEEN NORTHERN AFRICAN AND SOUTHERN EUROPEAN ARIDDWELLING FAUNAS","10.1111/jbi.14267","Animalia","genus",1,0,-15000,FALSE,FALSE,FALSE,TRUE,"Population genetics; Phylogenomics; Demographic Analysis","regional"
"Ortego J.; González-Serna M.J.; Noguerales V.; Cordero P.",2022,"GENOMIC INFERENCES IN A THERMOPHILOUS GRASSHOPPER PROVIDE INSIGHTS INTO THE BIOGEOGRAPHIC CONNECTIONS BETWEEN NORTHERN AFRICAN AND SOUTHERN EUROPEAN ARIDDWELLING FAUNAS","10.1111/jbi.14267","Animalia","genus",1,0,-10000,FALSE,FALSE,FALSE,TRUE,"Population genetics; Phylogenomics; Demographic Analysis","regional"
"Ortego J.; González-Serna M.J.; Noguerales V.; Cordero P.",2022,"GENOMIC INFERENCES IN A THERMOPHILOUS GRASSHOPPER PROVIDE INSIGHTS INTO THE BIOGEOGRAPHIC CONNECTIONS BETWEEN NORTHERN AFRICAN AND SOUTHERN EUROPEAN ARIDDWELLING FAUNAS","10.1111/jbi.14267","Animalia","genus",1,0,-5000,FALSE,FALSE,FALSE,TRUE,"Population genetics; Phylogenomics; Demographic Analysis","regional"
"Ortego J.; González-Serna M.J.; Noguerales V.; Cordero P.",2022,"GENOMIC INFERENCES IN A THERMOPHILOUS GRASSHOPPER PROVIDE INSIGHTS INTO THE BIOGEOGRAPHIC CONNECTIONS BETWEEN NORTHERN AFRICAN AND SOUTHERN EUROPEAN ARIDDWELLING FAUNAS","10.1111/jbi.14267","Animalia","genus",1,0,0,FALSE,FALSE,FALSE,TRUE,"Population genetics; Phylogenomics; Demographic Analysis","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-28000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-24000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-20000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-19000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-18000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-17000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-16000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-15000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-14000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-13000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-12000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-11000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-10000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-9000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-8000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-7000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-5000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-4000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-3000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-2000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,-1000,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Guerrina M.; Theodoridis S.; Minuto L.; Conti E.; Casazza G.",2022,"FIRST EVIDENCE OF POSTGLACIAL CONTRACTION OF ALPINE ENDEMICS INSIGHTS FROM BERARDIA SUBACAULIS IN THE EUROPEAN ALPS","10.1111/jbi.14282","Plantae","species",1,0,0,FALSE,FALSE,FALSE,TRUE,"Genetic","regional"
"Petersen W.J.; Savini T.; Chutipong W.; Kamjing A.; Phosri K.; Tantipisanuh N.; Ngoprasert D.",2022,"PREDICTED PLEISTOCENEHOLOCENE RANGE AND CONNECTIVITY DECLINES OF THE VULNERABLE FISHING CAT AND INSIGHTS FOR CURRENT CONSERVATION","10.1111/jbi.14396","Animalia","species",1,0,0,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Petersen W.J.; Savini T.; Chutipong W.; Kamjing A.; Phosri K.; Tantipisanuh N.; Ngoprasert D.",2022,"PREDICTED PLEISTOCENEHOLOCENE RANGE AND CONNECTIVITY DECLINES OF THE VULNERABLE FISHING CAT AND INSIGHTS FOR CURRENT CONSERVATION","10.1111/jbi.14396","Animalia","species",1,0,-2250,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Petersen W.J.; Savini T.; Chutipong W.; Kamjing A.; Phosri K.; Tantipisanuh N.; Ngoprasert D.",2022,"PREDICTED PLEISTOCENEHOLOCENE RANGE AND CONNECTIVITY DECLINES OF THE VULNERABLE FISHING CAT AND INSIGHTS FOR CURRENT CONSERVATION","10.1111/jbi.14396","Animalia","species",1,0,-6250,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Petersen W.J.; Savini T.; Chutipong W.; Kamjing A.; Phosri K.; Tantipisanuh N.; Ngoprasert D.",2022,"PREDICTED PLEISTOCENEHOLOCENE RANGE AND CONNECTIVITY DECLINES OF THE VULNERABLE FISHING CAT AND INSIGHTS FOR CURRENT CONSERVATION","10.1111/jbi.14396","Animalia","species",1,0,-10000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Petersen W.J.; Savini T.; Chutipong W.; Kamjing A.; Phosri K.; Tantipisanuh N.; Ngoprasert D.",2022,"PREDICTED PLEISTOCENEHOLOCENE RANGE AND CONNECTIVITY DECLINES OF THE VULNERABLE FISHING CAT AND INSIGHTS FOR CURRENT CONSERVATION","10.1111/jbi.14396","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Petersen W.J.; Savini T.; Chutipong W.; Kamjing A.; Phosri K.; Tantipisanuh N.; Ngoprasert D.",2022,"PREDICTED PLEISTOCENEHOLOCENE RANGE AND CONNECTIVITY DECLINES OF THE VULNERABLE FISHING CAT AND INSIGHTS FOR CURRENT CONSERVATION","10.1111/jbi.14396","Animalia","species",1,0,-130000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Mestre F.; Barbosa S.; Garrido-García J.A.; Pita R.; Mira A.; Alves P.C.; Paupério J.; Searle J.B.; Beja P.",2022,"INFERRING PAST REFUGIA AND RANGE DYNAMICS THROUGH THE INTEGRATION OF FOSSIL NICHE MODELLING AND GENOMIC DATA","10.1111/jbi.14492","Animalia","species",1,0,-22000,FALSE,FALSE,FALSE,TRUE,"Genetic; fossil distribution","regional"
"Mestre F.; Barbosa S.; Garrido-García J.A.; Pita R.; Mira A.; Alves P.C.; Paupério J.; Searle J.B.; Beja P.",2022,"INFERRING PAST REFUGIA AND RANGE DYNAMICS THROUGH THE INTEGRATION OF FOSSIL NICHE MODELLING AND GENOMIC DATA","10.1111/jbi.14492","Animalia","species",1,0,-13000,FALSE,FALSE,FALSE,TRUE,"Genetic; fossil distribution","regional"
"Mestre F.; Barbosa S.; Garrido-García J.A.; Pita R.; Mira A.; Alves P.C.; Paupério J.; Searle J.B.; Beja P.",2022,"INFERRING PAST REFUGIA AND RANGE DYNAMICS THROUGH THE INTEGRATION OF FOSSIL NICHE MODELLING AND GENOMIC DATA","10.1111/jbi.14492","Animalia","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"Genetic; fossil distribution","regional"
"Mestre F.; Barbosa S.; Garrido-García J.A.; Pita R.; Mira A.; Alves P.C.; Paupério J.; Searle J.B.; Beja P.",2022,"INFERRING PAST REFUGIA AND RANGE DYNAMICS THROUGH THE INTEGRATION OF FOSSIL NICHE MODELLING AND GENOMIC DATA","10.1111/jbi.14492","Animalia","species",1,0,0,FALSE,FALSE,FALSE,TRUE,"Genetic; fossil distribution","regional"
"Mendes C.B.; Cortez T.; Santos C.S.G.; Sobral-Souza T.; Santos A.D.; Sasaki D.K.; Silva D.A.; Dottori M.; Andrade S.C.S.",2022,"SEASCAPE GENETICS IN A POLYCHAETE WORM DISENTANGLING THE ROLES OF A BIOGEOGRAPHIC BARRIER AND ENVIRONMENTAL FACTORS","10.1111/jbi.14504","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"Population genetics; Demographic history","regional"
"Mendes C.B.; Cortez T.; Santos C.S.G.; Sobral-Souza T.; Santos A.D.; Sasaki D.K.; Silva D.A.; Dottori M.; Andrade S.C.S.",2022,"SEASCAPE GENETICS IN A POLYCHAETE WORM DISENTANGLING THE ROLES OF A BIOGEOGRAPHIC BARRIER AND ENVIRONMENTAL FACTORS","10.1111/jbi.14504","Animalia","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"Population genetics; Demographic history","regional"
"Mendes C.B.; Cortez T.; Santos C.S.G.; Sobral-Souza T.; Santos A.D.; Sasaki D.K.; Silva D.A.; Dottori M.; Andrade S.C.S.",2022,"SEASCAPE GENETICS IN A POLYCHAETE WORM DISENTANGLING THE ROLES OF A BIOGEOGRAPHIC BARRIER AND ENVIRONMENTAL FACTORS","10.1111/jbi.14504","Animalia","species",1,0,0,FALSE,FALSE,FALSE,TRUE,"Population genetics; Demographic history","regional"
"Arekar K.; Tiwari N.; Sambandam S.; Khaleel M.; Karanth P.",2022,"GEOGRAPHY VS PAST CLIMATE THE DRIVERS OF POPULATION GENETIC STRUCTURE OF THE HIMALAYAN LANGUR","10.1186/s12862-022-02054-1","Animalia","species",1,0,-22000,FALSE,FALSE,FALSE,TRUE,"Genetics","regional"
"Gougherty A.V.; Keller S.R.; Fitzpatrick M.C.",2022,"DO GENETICALLY INFORMED DISTRIBUTION MODELS IMPROVE RANGE PREDICTIONS IN PAST CLIMATES A CASE STUDY WITH BALSAM POPLAR","10.21425/F5FBG56931","Plantae","species",1,0,-22000,FALSE,FALSE,TRUE,TRUE,"genetically informed SDM","continental"
"Gougherty A.V.; Keller S.R.; Fitzpatrick M.C.",2022,"DO GENETICALLY INFORMED DISTRIBUTION MODELS IMPROVE RANGE PREDICTIONS IN PAST CLIMATES A CASE STUDY WITH BALSAM POPLAR","10.21425/F5FBG56931","Plantae","species",1,0,-21500,FALSE,FALSE,TRUE,TRUE,"genetically informed SDM","continental"
"Gougherty A.V.; Keller S.R.; Fitzpatrick M.C.",2022,"DO GENETICALLY INFORMED DISTRIBUTION MODELS IMPROVE RANGE PREDICTIONS IN PAST CLIMATES A CASE STUDY WITH BALSAM POPLAR","10.21425/F5FBG56931","Plantae","species",1,0,-21000,FALSE,FALSE,TRUE,TRUE,"genetically informed SDM","continental"
"Gougherty A.V.; Keller S.R.; Fitzpatrick M.C.",2022,"DO GENETICALLY INFORMED DISTRIBUTION MODELS IMPROVE RANGE PREDICTIONS IN PAST CLIMATES A CASE STUDY WITH BALSAM POPLAR","10.21425/F5FBG56931","Plantae","species",1,0,-20500,FALSE,FALSE,TRUE,TRUE,"genetically informed SDM","continental"
"Gougherty A.V.; Keller S.R.; Fitzpatrick M.C.",2022,"DO GENETICALLY INFORMED DISTRIBUTION MODELS IMPROVE RANGE PREDICTIONS IN PAST CLIMATES A CASE STUDY WITH BALSAM POPLAR","10.21425/F5FBG56931","Plantae","species",1,0,-20000,FALSE,FALSE,TRUE,TRUE,"genetically informed SDM","continental"
"Gougherty A.V.; Keller S.R.; Fitzpatrick M.C.",2022,"DO GENETICALLY INFORMED DISTRIBUTION MODELS IMPROVE RANGE PREDICTIONS IN PAST CLIMATES A CASE STUDY WITH BALSAM POPLAR","10.21425/F5FBG56931","Plantae","species",1,0,-19500,FALSE,FALSE,TRUE,TRUE,"genetically informed SDM","continental"
